player_name,team_name,player_season_minutes,season_year,season_age,season_team,season_division,season_div_level,season_minutes,current_season_minutes
Diego Carlos,Aston Villa,,2018,25,Nantes,Ligue 1,1,3148,179.0
Diego Carlos,Aston Villa,,2019,26,Sevilla,La Liga,1,3134,179.0
Diego Carlos,Aston Villa,,2020,27,Sevilla,La Liga,1,2788,179.0
Diego Carlos,Aston Villa,,2021,28,Sevilla,La Liga,1,2957,179.0
Diego Carlos,Aston Villa,,2022,29,Aston Villa,Premier League,1,179,179.0
Calum Chambers,Aston Villa,,2013,18,Southampton,Premier League,1,1641,101.0
Calum Chambers,Aston Villa,,2014,19,Arsenal,Premier League,1,1573,101.0
Calum Chambers,Aston Villa,,2015,20,Arsenal,Premier League,1,322,101.0
Calum Chambers,Aston Villa,,2016,21,Middlesbrough,Premier League,1,2160,101.0
Calum Chambers,Aston Villa,,2016,21,Arsenal,Premier League,1,90,101.0
Calum Chambers,Aston Villa,,2017,22,Arsenal,Premier League,1,866,101.0
Calum Chambers,Aston Villa,,2018,23,Fulham,Premier League,1,2588,101.0
Calum Chambers,Aston Villa,,2019,24,Arsenal,Premier League,1,1102,101.0
Calum Chambers,Aston Villa,,2020,25,Arsenal,Premier League,1,753,101.0
Calum Chambers,Aston Villa,,2021,26,Arsenal,Premier League,1,170,101.0
Calum Chambers,Aston Villa,,2021,26,Aston Villa,Premier League,1,831,101.0
Calum Chambers,Aston Villa,,2022,27,Aston Villa,Premier League,1,101,101.0
Jan Bednarek,Aston Villa,,2013,17,Lech Poznań,Ekstraklasa,1,91,91.0
Jan Bednarek,Aston Villa,,2014,18,Lech Poznań,Ekstraklasa,1,128,91.0
Jan Bednarek,Aston Villa,,2015,19,Górnik Łęczna,Ekstraklasa,1,1184,91.0
Jan Bednarek,Aston Villa,,2016,20,Lech Poznań,Ekstraklasa,1,2374,91.0
Jan Bednarek,Aston Villa,,2017,21,Southampton,Premier League,1,426,91.0
Jan Bednarek,Aston Villa,,2018,22,Southampton,Premier League,1,2151,91.0
Jan Bednarek,Aston Villa,,2019,23,Southampton,Premier League,1,3057,91.0
Jan Bednarek,Aston Villa,,2020,24,Southampton,Premier League,1,3100,91.0
Jan Bednarek,Aston Villa,,2021,25,Southampton,Premier League,1,2629,91.0
Jan Bednarek,Aston Villa,,2022,26,Southampton,Premier League,1,159,91.0
Jan Bednarek,Aston Villa,,2022,26,Aston Villa,Premier League,1,91,91.0
Ludwig Augustinsson,Aston Villa,,2011,16,Brommapojkarna,Superettan,2,254,53.0
Ludwig Augustinsson,Aston Villa,,2012,17,Brommapojkarna,Superettan,2,2219,53.0
Ludwig Augustinsson,Aston Villa,,2013,18,Göteborg,Allsvenskan,1,32,53.0
Ludwig Augustinsson,Aston Villa,,2014,19,Göteborg,Allsvenskan,1,2520,53.0
Ludwig Augustinsson,Aston Villa,,2014,20,FC Copenhagen,Superliga,1,1305,53.0
Ludwig Augustinsson,Aston Villa,,2015,21,FC Copenhagen,Superliga,1,2790,53.0
Ludwig Augustinsson,Aston Villa,,2016,22,FC Copenhagen,Superliga,1,2753,53.0
Ludwig Augustinsson,Aston Villa,,2017,23,Werder Bremen,Bundesliga,1,2532,53.0
Ludwig Augustinsson,Aston Villa,,2018,24,Werder Bremen,Bundesliga,1,3026,53.0
Ludwig Augustinsson,Aston Villa,,2019,25,Werder Bremen,Bundesliga,1,924,53.0
Ludwig Augustinsson,Aston Villa,,2020,26,Werder Bremen,Bundesliga,1,1957,53.0
Ludwig Augustinsson,Aston Villa,,2021,27,Sevilla,La Liga,1,793,53.0
Ludwig Augustinsson,Aston Villa,,2022,28,Aston Villa,Premier League,1,53,53.0
Robin Olsen,Aston Villa,,2012,22,Malmö,Allsvenskan,1,90,56.0
Robin Olsen,Aston Villa,,2013,23,Malmö,Allsvenskan,1,810,56.0
Robin Olsen,Aston Villa,,2014,24,Malmö,Allsvenskan,1,2575,56.0
Robin Olsen,Aston Villa,,2015,25,Malmö,Allsvenskan,1,1170,56.0
Robin Olsen,Aston Villa,,2015,25,PAOK,Super League,1,961,56.0
Robin Olsen,Aston Villa,,2015,25,FC Copenhagen,Superliga,1,1260,56.0
Robin Olsen,Aston Villa,,2016,26,FC Copenhagen,Superliga,1,2970,56.0
Robin Olsen,Aston Villa,,2017,27,FC Copenhagen,Superliga,1,2107,56.0
Robin Olsen,Aston Villa,,2018,28,Roma,Serie A,1,2430,56.0
Robin Olsen,Aston Villa,,2019,29,Cagliari,Serie A,1,1524,56.0
Robin Olsen,Aston Villa,,2020,30,Roma,Serie A,1,0,56.0
Robin Olsen,Aston Villa,,2020,30,Everton,Premier League,1,630,56.0
Robin Olsen,Aston Villa,,2021,31,Sheffield Utd,Championship,2,990,56.0
Robin Olsen,Aston Villa,,2021,31,Aston Villa,Premier League,1,90,56.0
Robin Olsen,Aston Villa,,2022,32,Aston Villa,Premier League,1,56,56.0
Cameron Archer,Aston Villa,,2020,19,Solihull Moors,National League,5,1040,49.0
Cameron Archer,Aston Villa,,2021,20,Preston,Championship,2,1619,49.0
Cameron Archer,Aston Villa,,2021,20,Aston Villa,Premier League,1,27,49.0
Cameron Archer,Aston Villa,,2022,21,Aston Villa,Premier League,1,49,49.0
Christian Saydee,Bournemouth,,2019,17,Bournemouth,Premier League,1,0,1056.0
Christian Saydee,Bournemouth,,2020,18,Weymouth,National League,5,111,1056.0
Christian Saydee,Bournemouth,,2020,18,Bournemouth,Championship,2,0,1056.0
Christian Saydee,Bournemouth,,2021,19,Burton Albion,League One,3,752,1056.0
Christian Saydee,Bournemouth,,2021,19,Bournemouth,Championship,2,2,1056.0
Christian Saydee,Bournemouth,,2022,20,Bournemouth,Premier League,1,0,1056.0
Christian Saydee,Bournemouth,,2022,20,Shrewsbury,League One,3,1056,1056.0
David Raya,Brentford,,2014,18,Southport,Conf Premier,5,1440,1350.0
David Raya,Brentford,,2014,18,Blackburn,Championship,2,180,1350.0
David Raya,Brentford,,2015,19,Blackburn,Championship,2,450,1350.0
David Raya,Brentford,,2016,20,Blackburn,Championship,2,450,1350.0
David Raya,Brentford,,2017,21,Blackburn,League One,3,4050,1350.0
David Raya,Brentford,,2018,22,Blackburn,Championship,2,3690,1350.0
David Raya,Brentford,,2019,23,Brentford,Championship,2,4140,1350.0
David Raya,Brentford,,2020,24,Brentford,Championship,2,3780,1350.0
David Raya,Brentford,,2021,25,Brentford,Premier League,1,2160,1350.0
David Raya,Brentford,,2022,26,Brentford,Premier League,1,1350,1350.0
Rico Henry,Brentford,,2014,17,Walsall,League One,3,366,1346.0
Rico Henry,Brentford,,2015,18,Walsall,League One,3,2616,1346.0
Rico Henry,Brentford,,2016,19,Walsall,League One,3,120,1346.0
Rico Henry,Brentford,,2016,19,Brentford,Championship,2,1075,1346.0
Rico Henry,Brentford,,2017,20,Brentford,Championship,2,663,1346.0
Rico Henry,Brentford,,2018,21,Brentford,Championship,2,1073,1346.0
Rico Henry,Brentford,,2019,22,Brentford,Championship,2,4032,1346.0
Rico Henry,Brentford,,2020,23,Brentford,Championship,2,2519,1346.0
Rico Henry,Brentford,,2021,24,Brentford,Premier League,1,2776,1346.0
Rico Henry,Brentford,,2022,25,Brentford,Premier League,1,1346,1346.0
Mathias Jensen,Brentford,,2015,19,Nordsjælland,Superliga,1,106,1127.0
Mathias Jensen,Brentford,,2016,20,Nordsjælland,Superliga,1,1554,1127.0
Mathias Jensen,Brentford,,2017,21,Nordsjælland,Superliga,1,3075,1127.0
Mathias Jensen,Brentford,,2018,22,Nordsjælland,Superliga,1,23,1127.0
Mathias Jensen,Brentford,,2018,22,Celta Vigo,La Liga,1,235,1127.0
Mathias Jensen,Brentford,,2019,23,Brentford,Championship,2,2473,1127.0
Mathias Jensen,Brentford,,2020,24,Brentford,Championship,2,3176,1127.0
Mathias Jensen,Brentford,,2021,25,Brentford,Premier League,1,1601,1127.0
Mathias Jensen,Brentford,,2022,26,Brentford,Premier League,1,1127,1127.0
Bryan Mbeumo,Brentford,,2017,17,Troyes,Ligue 1,1,64,1120.0
Bryan Mbeumo,Brentford,,2018,18,Troyes,Ligue 2,2,2461,1120.0
Bryan Mbeumo,Brentford,,2019,19,Troyes,Ligue 2,2,168,1120.0
Bryan Mbeumo,Brentford,,2019,19,Brentford,Championship,2,2934,1120.0
Bryan Mbeumo,Brentford,,2020,20,Brentford,Championship,2,3072,1120.0
Bryan Mbeumo,Brentford,,2021,21,Brentford,Premier League,1,2905,1120.0
Bryan Mbeumo,Brentford,,2022,22,Brentford,Premier League,1,1120,1120.0
Ivan Toney,Brentford,,2013,17,Northampton,League Two,4,400,1260.0
Ivan Toney,Brentford,,2014,18,Northampton,League Two,4,2422,1260.0
Ivan Toney,Brentford,,2015,19,Barnsley,League One,3,783,1260.0
Ivan Toney,Brentford,,2015,19,Newcastle Utd,Premier League,1,12,1260.0
Ivan Toney,Brentford,,2016,20,Shrewsbury,League One,3,1638,1260.0
Ivan Toney,Brentford,,2016,20,Scunthorpe Utd,League One,3,825,1260.0
Ivan Toney,Brentford,,2017,21,Scunthorpe Utd,League One,3,1087,1260.0
Ivan Toney,Brentford,,2017,21,Wigan Athletic,League One,3,1024,1260.0
Ivan Toney,Brentford,,2018,22,P'borough Utd,League One,3,3054,1260.0
Ivan Toney,Brentford,,2019,23,P'borough Utd,League One,3,2839,1260.0
Ivan Toney,Brentford,,2020,24,Brentford,Championship,2,3850,1260.0
Ivan Toney,Brentford,,2021,25,Brentford,Premier League,1,2909,1260.0
Ivan Toney,Brentford,,2022,26,Brentford,Premier League,1,1260,1260.0
Ben Mee,Brentford,,2010,20,Leicester City,Championship,2,1325,1208.0
Ben Mee,Brentford,,2011,21,Burnley,Championship,2,2622,1208.0
Ben Mee,Brentford,,2012,22,Burnley,Championship,2,1361,1208.0
Ben Mee,Brentford,,2013,23,Burnley,Championship,2,3355,1208.0
Ben Mee,Brentford,,2014,24,Burnley,Premier League,1,2887,1208.0
Ben Mee,Brentford,,2015,25,Burnley,Championship,2,4127,1208.0
Ben Mee,Brentford,,2016,26,Burnley,Premier League,1,3015,1208.0
Ben Mee,Brentford,,2017,27,Burnley,Premier League,1,2610,1208.0
Ben Mee,Brentford,,2018,28,Burnley,Premier League,1,3420,1208.0
Ben Mee,Brentford,,2019,29,Burnley,Premier League,1,2880,1208.0
Ben Mee,Brentford,,2020,30,Burnley,Premier League,1,2693,1208.0
Ben Mee,Brentford,,2021,31,Burnley,Premier League,1,1839,1208.0
Ben Mee,Brentford,,2022,32,Brentford,Premier League,1,1208,1208.0
Vitaly Janelt,Brentford,,2016,18,Bochum,2. Bundesliga,2,577,990.0
Vitaly Janelt,Brentford,,2017,19,Bochum,2. Bundesliga,2,791,990.0
Vitaly Janelt,Brentford,,2018,20,Bochum,2. Bundesliga,2,502,990.0
Vitaly Janelt,Brentford,,2019,21,Bochum,2. Bundesliga,2,1606,990.0
Vitaly Janelt,Brentford,,2020,22,Bochum,2. Bundesliga,2,0,990.0
Vitaly Janelt,Brentford,,2020,22,Brentford,Championship,2,3076,990.0
Vitaly Janelt,Brentford,,2021,23,Brentford,Premier League,1,2298,990.0
Vitaly Janelt,Brentford,,2022,24,Brentford,Premier League,1,990,990.0
Aaron Hickey,Brentford,,2018,16,Hearts,Premiership,1,119,679.0
Aaron Hickey,Brentford,,2019,17,Hearts,Premiership,1,1908,679.0
Aaron Hickey,Brentford,,2020,18,Bologna,Serie A,1,758,679.0
Aaron Hickey,Brentford,,2021,19,Bologna,Serie A,1,2820,679.0
Aaron Hickey,Brentford,,2022,20,Brentford,Premier League,1,679,679.0
Josh Dasilva,Brentford,,2018,19,Brentford,Championship,2,605,687.0
Josh Dasilva,Brentford,,2019,20,Brentford,Championship,2,2981,687.0
Josh Dasilva,Brentford,,2020,21,Brentford,Championship,2,2135,687.0
Josh Dasilva,Brentford,,2021,22,Brentford,Premier League,1,257,687.0
Josh Dasilva,Brentford,,2022,23,Brentford,Premier League,1,687,687.0
Ethan Pinnock,Brentford,,2016,23,FG Rovers,National League,5,3226,630.0
Ethan Pinnock,Brentford,,2017,24,Barnsley,Championship,2,941,630.0
Ethan Pinnock,Brentford,,2018,25,Barnsley,League One,3,4140,630.0
Ethan Pinnock,Brentford,,2019,26,Brentford,Championship,2,3038,630.0
Ethan Pinnock,Brentford,,2020,27,Brentford,Championship,2,3432,630.0
Ethan Pinnock,Brentford,,2021,28,Brentford,Premier League,1,2694,630.0
Ethan Pinnock,Brentford,,2022,29,Brentford,Premier League,1,630,630.0
Yoane Wissa,Brentford,,2016,19,Laval,Ligue 2,2,1069,642.0
Yoane Wissa,Brentford,,2016,19,Angers,Ligue 1,1,27,642.0
Yoane Wissa,Brentford,,2017,20,Ajaccio,Ligue 2,2,1479,642.0
Yoane Wissa,Brentford,,2017,20,Lorient,Ligue 2,2,1085,642.0
Yoane Wissa,Brentford,,2018,21,Lorient,Ligue 2,2,2104,642.0
Yoane Wissa,Brentford,,2019,22,Lorient,Ligue 2,2,2115,642.0
Yoane Wissa,Brentford,,2020,23,Lorient,Ligue 1,1,2674,642.0
Yoane Wissa,Brentford,,2021,24,Brentford,Premier League,1,1284,642.0
Yoane Wissa,Brentford,,2022,25,Brentford,Premier League,1,642,642.0
Pontus Jansson,Brentford,,2009,17,Malmö,Allsvenskan,1,22,514.0
Pontus Jansson,Brentford,,2010,18,Malmö,Allsvenskan,1,1348,514.0
Pontus Jansson,Brentford,,2011,19,Malmö,Allsvenskan,1,1309,514.0
Pontus Jansson,Brentford,,2012,20,Malmö,Allsvenskan,1,2681,514.0
Pontus Jansson,Brentford,,2013,21,Malmö,Allsvenskan,1,2159,514.0
Pontus Jansson,Brentford,,2014,22,Malmö,Allsvenskan,1,621,514.0
Pontus Jansson,Brentford,,2014,23,Torino,Serie A,1,628,514.0
Pontus Jansson,Brentford,,2015,24,Torino,Serie A,1,616,514.0
Pontus Jansson,Brentford,,2016,25,Leeds United,Championship,2,3012,514.0
Pontus Jansson,Brentford,,2017,26,Leeds United,Championship,2,3565,514.0
Pontus Jansson,Brentford,,2018,27,Leeds United,Championship,2,3268,514.0
Pontus Jansson,Brentford,,2019,28,Brentford,Championship,2,3031,514.0
Pontus Jansson,Brentford,,2020,29,Brentford,Championship,2,2041,514.0
Pontus Jansson,Brentford,,2021,30,Brentford,Premier League,1,3321,514.0
Pontus Jansson,Brentford,,2022,31,Brentford,Premier League,1,514,514.0
Kristoffer Ajer,Brentford,,2014,15,Start,Tippeligaen,1,605,502.0
Kristoffer Ajer,Brentford,,2015,16,Start,Tippeligaen,1,2578,502.0
Kristoffer Ajer,Brentford,,2016,17,Start,Tippeligaen,1,933,502.0
Kristoffer Ajer,Brentford,,2016,18,Kilmarnock,Premiership,1,1440,502.0
Kristoffer Ajer,Brentford,,2017,19,Celtic,Premiership,1,2025,502.0
Kristoffer Ajer,Brentford,,2018,20,Celtic,Premiership,1,2167,502.0
Kristoffer Ajer,Brentford,,2019,21,Celtic,Premiership,1,2506,502.0
Kristoffer Ajer,Brentford,,2020,22,Celtic,Premiership,1,3041,502.0
Kristoffer Ajer,Brentford,,2021,23,Brentford,Premier League,1,1995,502.0
Kristoffer Ajer,Brentford,,2022,24,Brentford,Premier League,1,502,502.0
Mathias Jørgensen,Brentford,,2007,17,FC Copenhagen,Superliga,1,561,457.0
Mathias Jørgensen,Brentford,,2008,18,FC Copenhagen,Superliga,1,1434,457.0
Mathias Jørgensen,Brentford,,2009,19,FC Copenhagen,Superliga,1,1923,457.0
Mathias Jørgensen,Brentford,,2010,20,FC Copenhagen,Superliga,1,2164,457.0
Mathias Jørgensen,Brentford,,2011,21,FC Copenhagen,Superliga,1,746,457.0
Mathias Jørgensen,Brentford,,2012,22,PSV Eindhoven,Eredivisie,1,345,457.0
Mathias Jørgensen,Brentford,,2013,23,PSV Eindhoven,Eredivisie,1,381,457.0
Mathias Jørgensen,Brentford,,2013,23,Jong PSV,Eerste Divisie,2,614,457.0
Mathias Jørgensen,Brentford,,2014,24,FC Copenhagen,Superliga,1,2490,457.0
Mathias Jørgensen,Brentford,,2015,25,FC Copenhagen,Superliga,1,2715,457.0
Mathias Jørgensen,Brentford,,2016,26,FC Copenhagen,Superliga,1,2954,457.0
Mathias Jørgensen,Brentford,,2017,27,Huddersfield,Premier League,1,3420,457.0
Mathias Jørgensen,Brentford,,2018,28,Huddersfield,Premier League,1,2147,457.0
Mathias Jørgensen,Brentford,,2019,29,Düsseldorf,Bundesliga,1,498,457.0
Mathias Jørgensen,Brentford,,2019,29,Fenerbahçe,Süper Lig,1,1230,457.0
Mathias Jørgensen,Brentford,,2020,30,Fenerbahçe,Süper Lig,1,180,457.0
Mathias Jørgensen,Brentford,,2020,30,FC Copenhagen,Superliga,1,2237,457.0
Mathias Jørgensen,Brentford,,2021,31,Brentford,Premier League,1,518,457.0
Mathias Jørgensen,Brentford,,2022,32,Brentford,Premier League,1,457,457.0
Mads Roerslev,Brentford,,2016,17,FC Copenhagen,Superliga,1,220,433.0
Mads Roerslev,Brentford,,2017,17,Halmstad,Allsvenskan,1,90,433.0
Mads Roerslev,Brentford,,2017,18,FC Copenhagen,Superliga,1,95,433.0
Mads Roerslev,Brentford,,2018,19,FC Copenhagen,Superliga,1,0,433.0
Mads Roerslev,Brentford,,2018,19,Vendsyssel,Superliga,1,225,433.0
Mads Roerslev,Brentford,,2019,20,Brentford,Championship,2,499,433.0
Mads Roerslev,Brentford,,2020,21,Brentford,Championship,2,868,433.0
Mads Roerslev,Brentford,,2021,22,Brentford,Premier League,1,1240,433.0
Mads Roerslev,Brentford,,2022,23,Brentford,Premier League,1,433,433.0
Frank Onyeka,Brentford,,2018,20,Midtjylland,Superliga,1,1111,442.0
Frank Onyeka,Brentford,,2019,21,Midtjylland,Superliga,1,2591,442.0
Frank Onyeka,Brentford,,2020,22,Midtjylland,Superliga,1,2180,442.0
Frank Onyeka,Brentford,,2021,23,Brentford,Premier League,1,1045,442.0
Frank Onyeka,Brentford,,2022,24,Brentford,Premier League,1,442,442.0
Shandon Baptiste,Brentford,,2018,20,Oxford United,League One,3,587,431.0
Shandon Baptiste,Brentford,,2019,21,Oxford United,League One,3,991,431.0
Shandon Baptiste,Brentford,,2019,21,Brentford,Championship,2,335,431.0
Shandon Baptiste,Brentford,,2020,22,Brentford,Championship,2,10,431.0
Shandon Baptiste,Brentford,,2021,23,Brentford,Premier League,1,910,431.0
Shandon Baptiste,Brentford,,2022,24,Brentford,Premier League,1,431,431.0
Christian Nørgaard,Brentford,,2011,17,Lyngby,Superliga,1,18,338.0
Christian Nørgaard,Brentford,,2013,19,Brøndby,Superliga,1,609,338.0
Christian Nørgaard,Brentford,,2014,20,Brøndby,Superliga,1,1394,338.0
Christian Nørgaard,Brentford,,2015,21,Brøndby,Superliga,1,850,338.0
Christian Nørgaard,Brentford,,2016,22,Brøndby,Superliga,1,2665,338.0
Christian Nørgaard,Brentford,,2017,23,Brøndby,Superliga,1,2913,338.0
Christian Nørgaard,Brentford,,2018,24,Brøndby,Superliga,1,90,338.0
Christian Nørgaard,Brentford,,2018,24,Fiorentina,Serie A,1,323,338.0
Christian Nørgaard,Brentford,,2019,25,Brentford,Championship,2,3462,338.0
Christian Nørgaard,Brentford,,2020,26,Brentford,Championship,2,1301,338.0
Christian Nørgaard,Brentford,,2021,27,Brentford,Premier League,1,3054,338.0
Christian Nørgaard,Brentford,,2022,28,Brentford,Premier League,1,338,338.0
Keane Lewis-Potter,Brentford,,2019,18,Hull City,Championship,2,507,287.0
Keane Lewis-Potter,Brentford,,2020,19,Hull City,League One,3,2993,287.0
Keane Lewis-Potter,Brentford,,2021,20,Hull City,Championship,2,4139,287.0
Keane Lewis-Potter,Brentford,,2022,21,Brentford,Premier League,1,287,287.0
Mikkel Damsgaard,Brentford,,2017,17,Nordsjælland,Superliga,1,1236,267.0
Mikkel Damsgaard,Brentford,,2018,18,Nordsjælland,Superliga,1,2294,267.0
Mikkel Damsgaard,Brentford,,2019,19,Nordsjælland,Superliga,1,2788,267.0
Mikkel Damsgaard,Brentford,,2020,20,Sampdoria,Serie A,1,1773,267.0
Mikkel Damsgaard,Brentford,,2021,21,Sampdoria,Serie A,1,578,267.0
Mikkel Damsgaard,Brentford,,2022,22,Brentford,Premier League,1,267,267.0
Sergi Canós,Brentford,,2015,18,Liverpool,Premier League,1,10,74.0
Sergi Canós,Brentford,,2015,18,Brentford,Championship,2,1676,74.0
Sergi Canós,Brentford,,2016,19,Norwich City,Championship,2,104,74.0
Sergi Canós,Brentford,,2016,19,Brentford,Championship,2,1091,74.0
Sergi Canós,Brentford,,2017,20,Brentford,Championship,2,1396,74.0
Sergi Canós,Brentford,,2018,21,Brentford,Championship,2,2193,74.0
Sergi Canós,Brentford,,2019,22,Brentford,Championship,2,990,74.0
Sergi Canós,Brentford,,2020,23,Brentford,Championship,2,2872,74.0
Sergi Canós,Brentford,,2021,24,Brentford,Premier League,1,2083,74.0
Sergi Canós,Brentford,,2022,25,Brentford,Premier League,1,74,74.0
Saman Ghoddos,Brentford,,2014,20,Syrianska,Superettan,2,2564,38.0
Saman Ghoddos,Brentford,,2015,21,Syrianska,Superettan,2,2217,38.0
Saman Ghoddos,Brentford,,2016,22,Östersund,Allsvenskan,1,2240,38.0
Saman Ghoddos,Brentford,,2017,23,Östersund,Allsvenskan,1,1834,38.0
Saman Ghoddos,Brentford,,2018,24,Östersund,Allsvenskan,1,1276,38.0
Saman Ghoddos,Brentford,,2018,24,Amiens,Ligue 1,1,1827,38.0
Saman Ghoddos,Brentford,,2019,25,Amiens,Ligue 1,1,231,38.0
Saman Ghoddos,Brentford,,2020,26,Amiens,Ligue 2,2,174,38.0
Saman Ghoddos,Brentford,,2020,26,Brentford,Championship,2,1473,38.0
Saman Ghoddos,Brentford,,2021,27,Brentford,Premier League,1,536,38.0
Saman Ghoddos,Brentford,,2022,28,Brentford,Premier League,1,38,38.0
Mads Bech Sørensen,Brentford,,2016,17,Horsens,Superliga,1,241,0.0
Mads Bech Sørensen,Brentford,,2017,18,Horsens,Superliga,1,217,0.0
Mads Bech Sørensen,Brentford,,2017,18,Brentford,Championship,2,0,0.0
Mads Bech Sørensen,Brentford,,2018,19,Brentford,Championship,2,673,0.0
Mads Bech Sørensen,Brentford,,2019,20,AFC Wimbledon,League One,3,743,0.0
Mads Bech Sørensen,Brentford,,2019,20,Brentford,Championship,2,29,0.0
Mads Bech Sørensen,Brentford,,2020,21,Brentford,Championship,2,2679,0.0
Mads Bech Sørensen,Brentford,,2021,22,Brentford,Premier League,1,835,0.0
Mads Bech Sørensen,Brentford,,2022,23,Brentford,Premier League,1,20,0.0
Mads Bech Sørensen,Brentford,,2022,23,Nice,Ligue 1,1,0,0.0
Halil Dervişoğlu,Brentford,,2017,17,Sparta R'dam,Eredivisie,1,0,65.0
Halil Dervişoğlu,Brentford,,2018,18,Sparta R'dam,Eerste Divisie,2,1799,65.0
Halil Dervişoğlu,Brentford,,2019,19,Sparta R'dam,Eredivisie,1,1225,65.0
Halil Dervişoğlu,Brentford,,2019,19,Brentford,Championship,2,48,65.0
Halil Dervişoğlu,Brentford,,2020,20,Twente,Eredivisie,1,231,65.0
Halil Dervişoğlu,Brentford,,2020,20,Brentford,Championship,2,0,65.0
Halil Dervişoğlu,Brentford,,2020,20,Galatasaray,Süper Lig,1,579,65.0
Halil Dervişoğlu,Brentford,,2021,21,Galatasaray,Süper Lig,1,1411,65.0
Halil Dervişoğlu,Brentford,,2021,21,Brentford,Premier League,1,0,65.0
Halil Dervişoğlu,Brentford,,2022,22,Brentford,Premier League,1,8,65.0
Halil Dervişoğlu,Brentford,,2022,22,Burnley,Championship,2,65,65.0
Finley Stevens,Brentford,,2020,17,Brentford,Championship,2,6,68.0
Finley Stevens,Brentford,,2021,18,Brentford,Premier League,1,15,68.0
Finley Stevens,Brentford,,2022,19,Brentford,Premier League,1,0,68.0
Finley Stevens,Brentford,,2022,19,Swansea City,Championship,2,68,68.0
Thomas Strakosha,Brentford,,2014,19,Lazio,Serie A,1,0,0.0
Thomas Strakosha,Brentford,,2015,20,Salernitana,Serie B,2,990,0.0
Thomas Strakosha,Brentford,,2016,21,Lazio,Serie A,1,1845,0.0
Thomas Strakosha,Brentford,,2017,22,Lazio,Serie A,1,3420,0.0
Thomas Strakosha,Brentford,,2018,23,Lazio,Serie A,1,3150,0.0
Thomas Strakosha,Brentford,,2019,24,Lazio,Serie A,1,3420,0.0
Thomas Strakosha,Brentford,,2020,25,Lazio,Serie A,1,810,0.0
Thomas Strakosha,Brentford,,2021,26,Lazio,Serie A,1,2070,0.0
Thomas Strakosha,Brentford,,2022,27,Brentford,Premier League,1,0,0.0
Yehor Yarmoliuk,Brentford,,2019,15,SK Dnipro-1,Premier League,1,101,0.0
Yehor Yarmoliuk,Brentford,,2020,16,SK Dnipro-1,Premier League,1,284,0.0
Yehor Yarmoliuk,Brentford,,2021,17,SK Dnipro-1,Premier League,1,129,0.0
Yehor Yarmoliuk,Brentford,,2022,18,Brentford,Premier League,1,0,0.0
Lewis Dunk,Brighton,,2009,17,Brighton,League One,3,90,1260.0
Lewis Dunk,Brighton,,2010,18,Brighton,League One,3,275,1260.0
Lewis Dunk,Brighton,,2011,19,Brighton,Championship,2,2790,1260.0
Lewis Dunk,Brighton,,2012,20,Brighton,Championship,2,498,1260.0
Lewis Dunk,Brighton,,2013,21,Bristol City,League One,3,129,1260.0
Lewis Dunk,Brighton,,2013,21,Brighton,Championship,2,400,1260.0
